Host_MGS_ID,Subfind_ID,x,y,z,vx,vy,vz,m_star,age_star
97,3110854,126460,285182,100717,64,-135,-125,3.01e+09,9.48
97,3641091,126598,284853,99398,-274,20,-350,1.44e+09,9.52
98,221891,34381,261602,26297,-25,41,-225,1.32e+12,10.01
98,221892,34109,261720,26956,-860,-696,-409,2.90e+11,9.51
98,221893,33696,262175,26714,-50,-4,1006,5.96e+10,11.02
98,221894,33201,260834,26730,535,217,-178,9.71e+10,11.08
98,221895,33839,261561,26114,-115,369,-596,1.95e+11,11.26
98,221896,35082,261672,27046,-125,-1404,-480,4.48e+10,6.99
98,221898,34947,262006,25917,100,355,-467,8.74e+10,9.41
98,221899,34504,261866,25768,311,171,684,7.17e+10,10.43
98,221900,35009,261889,27074,57,-507,-82,6.05e+10,11.08
98,221902,35360,262113,24993,-684,-23,-770,2.79e+10,6.83
98,221903,34323,261773,26008,990,1057,-11,4.80e+10,11.43
98,221905,34805,262668,26136,322,83,117,3.29e+10,8.60
98,221906,33322,261608,25099,-704,-159,-23,1.17e+10,6.41
98,221907,34337,261587,26191,-516,624,-778,4.17e+10,9.54
98,221908,34496,261547,26310,44,185,-320,4.74e+10,11.58
98,221909,34446,262879,25128,294,-261,-1032,4.59e+09,6.67
98,221910,34535,261418,26066,433,79,-50,4.00e+10,11.09
98,221911,35078,260866,27384,-1053,-423,204,4.60e+09,7.94
98,221912,34322,261581,26109,255,501,-1086,3.35e+10,8.81
98,221913,33909,261679,25732,259,88,430,2.01e+10,9.55
98,221914,33525,261028,27107,140,1173,-901,2.73e+09,6.06
98,221915,34520,261679,26474,371,648,-110,3.03e+10,10.55
98,221916,34829,261886,26801,-947,-29,-730,2.51e+10,10.61
98,221917,34848,261726,26188,-999,59,-634,1.57e+10,7.32
98,221919,35448,261285,27249,-362,83,-740,1.67e+10,10.18
98,221920,33808,260540,27078,-144,-157,-1214,5.25e+09,7.00
98,221921,33302,261689,25021,-388,-345,110,1.04e+10,4.94
98,221923,32757,261098,25837,67,149,-941,7.08e+09,8.56
98,221924,34592,261340,26338,-181,320,-333,2.02e+10,9.88
98,221925,33882,261418,26080,-507,111,-557,1.46e+10,7.95
98,221926,33991,262471,26422,-235,-1,182,5.52e+09,7.49
98,221927,32932,261210,26273,-361,342,-352,5.63e+09,9.42
98,221929,34249,261624,26046,731,359,-273,1.57e+10,9.99
98,221930,34644,262604,25552,223,793,-667,5.40e+09,5.71
98,221931,34335,262633,25677,247,-692,-976,1.92e+09,6.30
98,221932,34724,262203,26805,-532,-129,119,1.14e+10,9.76
98,221935,35028,261919,26309,-128,33,-130,1.00e+10,9.32
98,221936,34017,262765,25703,468,159,203,1.96e+09,8.88
98,221937,34153,261415,25510,357,-94,232,3.47e+09,9.05
98,221940,35023,261709,26277,-320,276,-201,7.93e+09,9.65
98,221941,34264,262073,27043,209,19,-1148,5.19e+09,8.17
98,221943,34417,262020,25949,730,-546,179,4.44e+09,9.83
98,221944,34006,261439,26269,-705,-610,436,3.83e+09,8.37
98,221945,32089,260669,26160,-93,-257,-58,1.70e+09,9.30
98,221946,34781,261457,26481,-355,-487,596,5.17e+09,9.30
98,221947,33729,262462,26407,-170,25,877,1.71e+09,6.91
98,221948,34424,262024,26254,-345,594,-455,4.86e+09,9.82
98,221949,35233,261250,26552,375,287,-313,3.02e+09,8.37
98,221950,34198,261674,26448,-529,469,80,7.27e+09,9.54
98,221951,34712,262124,25750,-523,-239,-103,3.89e+09,8.89
98,221952,34563,261597,26370,272,-530,-728,7.92e+09,8.06
98,221954,34984,261853,25646,226,200,-822,2.99e+09,8.54
98,221956,34698,262032,25759,-346,-172,110,4.58e+09,9.41
98,221958,34648,261832,26492,264,-755,-324,4.31e+09,9.96
98,221959,34263,261679,26697,-180,-292,71,2.77e+09,9.46
98,221961,34144,261412,25939,191,-308,-1281,6.47e+09,10.22
98,221962,34520,261480,25972,-636,471,-1179,2.37e+09,10.41
98,221965,34595,262075,25759,488,-97,-736,1.89e+09,9.14
98,221967,34557,261851,26299,-1083,246,-293,3.06e+09,9.15
98,221968,33986,261558,25266,-94,-22,-410,1.70e+09,8.66
98,221970,32491,260265,26896,5,-59,84,1.10e+09,9.21
98,221971,35310,261131,26776,69,276,-242,2.25e+09,10.14
98,221972,34061,261713,26500,713,361,164,1.30e+09,8.72
98,221973,34434,261576,26119,-185,-6,66,4.93e+09,9.49
98,221976,34282,261671,26037,818,-264,-132,4.05e+09,9.65
98,221977,34475,261597,26243,-58,159,885,5.81e+09,10.06
98,221979,34730,261857,26379,-463,-119,37,3.36e+09,10.63
98,221980,34369,261425,26189,-1298,613,-95,1.66e+09,8.76
98,221981,34020,262126,25771,132,82,-213,1.92e+09,9.74
98,221983,33945,261407,25548,1,157,-662,5.31e+09,8.02
98,221984,34715,262500,25340,287,847,-970,1.06e+09,4.23
98,221985,35030,261133,26412,-144,-458,-404,1.46e+09,9.97
98,221987,34096,261702,26958,-704,-682,-146,3.85e+09,0.84
98,221991,34457,261326,26350,503,5,430,3.24e+09,8.78
98,221998,34025,261818,27237,538,-102,-857,2.43e+09,9.88
98,222000,34530,261327,25790,-54,601,476,2.43e+09,9.05
98,222008,34181,261795,26905,-633,-169,-425,3.21e+09,7.46
98,222015,34753,262443,25621,242,73,208,1.00e+09,9.00
98,222016,33478,260762,26160,207,447,-852,1.32e+09,10.05
98,222020,34668,261623,26437,1233,-139,133,1.58e+09,9.17
98,222047,34435,261523,26292,26,448,264,2.58e+09,5.14
98,222049,34482,261686,26495,705,-332,-51,1.19e+09,10.05
98,222053,33964,261401,26114,-498,-153,71,1.18e+09,9.33
98,222063,34319,261527,26166,-28,436,132,2.42e+09,8.60
98,222075,34282,261738,26197,-377,-82,-1127,1.47e+09,11.19
98,222093,34341,261554,26464,944,23,-316,1.28e+09,9.83
98,2009244,35296,263539,26629,-784,146,564,1.76e+10,7.92
98,2009245,35120,263287,26916,-699,-56,685,1.42e+09,6.97
98,2027625,35132,263335,25868,265,415,508,5.07e+09,6.72
98,2206482,33498,263282,24895,679,506,-150,3.74e+09,6.86
98,2377418,36348,261177,27351,58,34,-122,9.17e+09,8.88
98,2408947,34231,261191,23585,75,476,52,2.34e+09,7.17
98,2449047,34018,263575,27271,63,-18,-1007,2.44e+09,6.22
98,2636958,34098,263449,27902,129,31,-966,1.04e+09,5.47
98,2641769,34473,263111,26302,483,-230,438,3.64e+09,9.13
98,2696995,33322,261369,24371,-200,-231,-9,3.92e+09,6.35
99,68210,146146,36514,206969,258,-191,-480,1.32e+12,11.32
99,68217,146494,37456,205766,-698,-265,-841,1.79e+10,5.32
99,68218,145393,36622,206343,907,-800,-221,1.30e+10,7.58
99,68221,145916,36662,207056,-236,174,-443,6.41e+10,11.71
99,68230,146189,36457,206637,187,-737,-133,3.86e+10,11.01
99,68232,146483,36330,207441,123,-1060,-927,1.66e+10,7.96
99,68233,146763,36342,206870,72,-172,-651,3.13e+10,10.50
99,68235,146705,37734,205402,-412,149,-912,2.28e+09,7.14
99,68245,146425,35973,207717,356,-264,-623,1.75e+10,9.05
99,68247,146069,36615,207000,-994,339,-666,2.86e+10,10.87
99,68248,146287,36423,207943,197,-172,-474,2.40e+10,8.41
99,68262,146155,36676,207027,714,619,-406,1.99e+10,11.57
99,68263,146203,36460,206731,864,-607,-815,1.99e+10,10.88
99,68267,146039,36722,207175,433,-683,-1004,2.02e+10,11.04
99,68284,146845,35904,207014,68,-231,-588,9.51e+09,10.57
99,68291,145913,36485,206933,-565,-730,-745,1.04e+10,11.08
99,68294,146604,36303,206543,569,118,-201,9.27e+09,11.08
99,68295,145752,36934,207113,208,219,-1372,3.77e+09,9.28
99,68303,146337,36865,206426,190,-634,-287,7.81e+09,10.38
99,68304,146092,35978,206235,54,171,-726,5.91e+09,10.84
99,68311,146039,36859,207610,4,26,-394,8.12e+09,10.33
99,68313,147398,35958,206801,-622,542,-214,4.26e+09,8.22
99,68326,146272,35963,206215,176,71,-1042,1.58e+09,8.41
99,68332,146847,36505,207596,93,-273,-686,2.79e+09,8.11
99,68335,145850,36506,207427,249,-19,-303,5.38e+09,10.31
99,68343,145663,36710,208025,159,-139,-354,4.09e+09,9.29
99,68346,146295,36320,206890,767,-37,-436,5.41e+09,11.89
99,68351,146170,36471,207071,-743,61,218,3.39e+09,10.51
99,68369,146416,37347,206653,442,10,-502,1.32e+09,10.69
99,68377,146551,35958,206438,-150,-74,-453,1.92e+09,9.98
99,68396,146081,36547,206988,384,-743,-1158,3.87e+09,11.79
99,68411,146084,36471,207108,-148,-695,-1550,2.18e+09,11.01
99,68413,146093,36477,206761,5,158,120,3.15e+09,10.42
99,68423,146134,36323,206879,-84,-761,-199,2.15e+09,11.69
99,68437,146260,36255,207082,-112,341,302,1.64e+09,11.45
99,68445,145756,36247,206902,-100,-516,-739,1.40e+09,10.73
99,2138546,145540,38000,206949,277,104,-1287,3.71e+09,5.57
99,2138547,145730,38066,206939,982,-72,-290,1.29e+09,6.82
99,2138606,146383,34933,207275,705,-466,-687,1.01e+10,5.50
99,2421019,145020,36231,207215,612,-28,-368,1.86e+10,9.54
100,281465,187976,264334,106112,104,-100,-38,1.32e+12,10.54
100,281466,186406,264059,106095,834,-423,-408,5.79e+10,7.66
100,281467,188849,264494,107053,-397,-275,-973,6.61e+10,7.58
100,281468,188096,264077,106428,95,-158,497,1.29e+11,11.47
100,281469,187655,263991,106668,228,-1075,641,6.07e+10,6.95
100,281470,187812,264806,105789,479,-990,1101,5.45e+10,10.26
100,281471,187976,263805,106599,299,377,-533,9.42e+10,10.27
100,281472,188192,263680,106364,158,-777,-257,9.24e+10,8.41
100,281473,189304,263638,107058,-163,-120,51,5.01e+10,6.82
100,281474,187307,264683,105343,134,-188,128,4.53e+10,10.76
100,281475,187631,264297,106257,828,-224,-146,6.22e+10,10.43
100,281477,187810,264410,105982,927,865,-123,4.66e+10,9.30
100,281479,188000,264271,106456,513,-1301,532,2.82e+10,10.39
100,281480,186956,265533,105252,815,-360,-404,9.33e+09,7.57
100,281481,188033,264302,106107,230,396,106,4.74e+10,11.82
100,281482,187967,264574,106284,622,-1033,-415,4.14e+10,9.62
100,281483,188520,263777,106640,-85,466,-445,2.84e+10,10.24
100,281484,188327,264357,106622,-18,-505,193,3.30e+10,7.61
100,281485,186745,264507,106685,329,-330,-63,2.24e+10,9.33
100,281486,187588,264386,106133,-509,19,-285,2.79e+10,10.81
100,281487,187916,264647,105558,-471,468,-310,2.59e+10,8.74
100,281488,188230,264192,106046,409,167,-686,2.68e+10,10.93
100,281489,186344,264071,106067,716,-287,-411,1.07e+10,5.79
100,281490,188021,264312,106112,-235,558,64,2.82e+10,11.32
100,281491,187821,264820,105779,568,-1100,1183,2.44e+10,8.21
100,281492,187405,264963,105283,404,-752,994,3.75e+09,6.77
100,281493,188479,264905,105473,-275,601,283,7.99e+09,9.27
100,281494,188037,264282,106112,83,-841,-114,2.30e+10,11.71
100,281495,188697,263747,106312,-242,561,-272,1.06e+10,9.90
100,281496,187361,264808,105969,-60,-768,1092,1.51e+09,5.65
100,281497,188329,264882,104969,-431,-130,498,4.50e+09,8.02
100,281498,187576,264612,105967,-588,-795,-84,8.04e+09,7.75
100,281499,187985,264405,106009,-492,543,311,1.56e+10,11.18
100,281500,188020,264239,106207,15,-75,-757,1.63e+10,11.33
100,281501,187867,263899,107470,-14,-916,157,3.05e+09,5.88
100,281502,188002,264391,105417,-171,-317,-20,1.13e+10,10.48
100,281503,186125,264014,106105,794,-525,-461,2.41e+09,5.73
100,281504,188377,264061,105895,856,-352,-263,7.74e+09,8.66
100,281505,188149,264725,106078,470,327,671,6.78e+09,10.37
100,281506,187951,264386,106081,-32,209,26,1.37e+10,10.34
100,281508,188573,263739,106426,27,-1148,-598,1.86e+09,6.96
100,281509,188428,264109,106203,1237,228,-857,1.64e+09,4.48
100,281510,188086,263960,106306,-13,66,456,6.80e+09,9.72
100,281512,186905,263597,106279,-353,-182,-173,2.51e+09,9.73
100,281513,188343,264928,106108,-660,106,-155,3.37e+09,8.53
100,281515,188036,264365,105929,606,-852,-508,6.35e+09,10.29
100,281516,187490,264341,106112,-271,-841,-214,3.52e+09,8.69
100,281517,187312,265098,106371,452,-378,-136,4.29e+09,8.73
100,281518,187861,264006,107246,59,-7,-218,6.77e+09,8.61
100,281520,188704,264658,105210,234,172,-357,3.73e+09,7.39
100,281521,187746,263566,106130,61,69,-568,4.05e+09,8.73
100,281522,188261,264638,106041,495,-661,793,3.59e+09,8.54
100,281526,187594,264912,105277,578,220,-49,1.74e+09,9.35
100,281527,188489,263242,105492,62,-55,-301,1.45e+09,8.90
100,281529,187976,264239,106454,577,-1207,543,3.76e+09,9.11
100,281531,187788,265003,105810,-73,260,-907,1.76e+09,9.05
100,281534,186976,264572,106024,31,297,-135,1.88e+09,9.62
100,281537,188633,264660,104876,217,-52,493,1.13e+09,8.13
100,281540,187583,265317,104965,255,-108,707,1.28e+09,7.77
100,281545,188865,264423,105843,315,106,-229,1.69e+09,8.95
100,281551,187842,264484,105336,110,-30,-421,1.06e+09,9.37
100,281552,188166,264455,105313,-47,192,963,1.31e+09,8.48
100,281561,188046,264373,106106,478,-118,618,2.61e+09,9.33
100,281566,188338,264093,106354,-174,-33,-1109,1.09e+09,8.45
100,281569,187311,264813,105704,233,80,-1,1.08e+09,9.31
100,281575,187915,264312,106181,-124,465,-284,2.37e+09,10.75
100,281583,187916,264373,105672,-32,642,-89,1.15e+09,10.23
100,281587,188008,264566,105795,-557,270,-922,1.15e+09,9.09
100,2453426,189636,265177,107018,-216,-206,-941,1.04e+09,5.97
100,2958430,188054,264056,104390,382,-290,237,1.99e+09,7.98
101,150265,234116,151891,69181,-82,-171,-176,1.31e+12,10.65
101,150266,234020,151272,68849,-358,-994,-620,3.46e+11,10.95
101,150267,234648,151261,68179,-21,490,-610,2.92e+11,9.35
101,150268,234510,152820,70173,247,-1458,-575,7.06e+10,11.67
101,150269,235119,151803,67979,-62,-255,272,1.63e+11,10.93
101,150270,233960,151694,69773,413,-19,-1115,2.15e+11,11.03
101,150271,234024,152011,69689,-647,124,-1285,1.39e+11,11.52
101,150272,234178,151698,69986,610,179,942,1.02e+11,10.59
101,150274,234274,151414,69721,-296,259,-888,7.94e+10,11.70
101,150275,234102,152441,67247,-564,-961,409,5.41e+10,7.89
101,150276,234205,151904,67978,29,-123,-335,7.85e+10,9.93
101,150277,233778,151745,69238,-737,-623,1199,8.12e+10,10.38
101,150278,233468,153951,69976,-478,-802,-980,2.47e+10,6.32
101,150279,234315,152851,69475,142,281,54,6.99e+10,11.77
101,150280,234107,151982,68897,-177,-559,-960,9.82e+10,9.75
101,150281,233863,151756,69890,711,416,-442,7.69e+10,9.32
101,150282,234587,152499,68331,-163,108,73,5.70e+10,8.96
101,150283,233982,151770,69526,318,559,231,5.08e+10,11.52
101,150285,233339,153200,69170,1,170,-862,3.08e+10,7.94
101,150286,233657,151509,70297,657,-53,422,2.43e+10,5.64
101,150287,234470,152007,69139,191,-558,88,5.12e+10,9.21
101,150288,233955,150577,70025,-365,-8,-391,2.52e+10,7.70
101,150289,234248,152271,68665,550,-1182,-645,2.68e+10,10.43
101,150290,234056,150876,69204,-870,-679,-658,2.24e+10,7.85
101,150291,234146,151583,69317,288,-424,127,4.71e+10,9.96
101,150292,235315,152135,69041,-1052,-962,239,1.63e+10,8.34
101,150293,233797,150957,69085,-384,318,-821,2.40e+10,7.33
101,150294,233566,152672,68533,-836,837,-581,1.47e+10,6.23
101,150295,234182,152181,69136,-71,-534,18,3.99e+10,11.97
101,150296,233815,151799,70127,-13,33,-568,3.00e+10,9.68
101,150297,234493,152006,67428,419,562,-337,9.07e+09,7.58
101,150298,234120,153242,70148,149,-1266,-664,1.27e+10,6.53
101,150299,234148,151253,68809,-266,-460,-145,3.30e+10,7.60
101,150300,235153,151987,66619,270,-411,-351,1.70e+10,7.19
101,150301,235390,152903,68429,-363,-459,61,1.16e+10,7.78
101,150302,234683,150902,68176,-312,84,-725,1.58e+10,8.66
101,150303,233745,152075,67779,-502,-822,897,2.52e+09,6.16
101,150304,234065,151603,71496,153,207,-618,9.24e+09,9.40
101,150305,233810,151127,70330,54,1214,-720,2.94e+09,5.18
101,150306,233567,152114,68110,-462,-951,898,2.71e+09,7.84
101,150307,234060,152461,69057,905,253,-275,1.84e+10,8.92
101,150308,234189,150593,69523,630,-247,-1035,7.68e+09,6.78
101,150309,233743,152397,69016,-809,90,-451,1.62e+10,9.47
101,150310,233048,152473,68944,661,-246,-372,1.17e+10,9.36
101,150312,233594,150382,69577,-305,45,109,1.02e+10,9.29
101,150313,234512,152089,68562,9,963,1064,3.28e+09,5.33
101,150315,234463,152309,68921,534,-1252,-389,9.34e+09,7.70
101,150316,234523,152750,67942,533,707,-670,3.78e+09,7.34
101,150317,235269,151243,67503,-604,100,-168,6.20e+09,7.45
101,150318,234457,151803,70407,11,227,-1230,1.14e+10,9.08
101,150319,234070,152049,67887,-727,-358,1078,2.59e+09,6.30
101,150320,233796,152033,69166,102,-421,1837,5.55e+09,6.34
101,150321,234008,151823,68150,-453,145,-579,1.58e+10,9.07
101,150322,234255,153270,69797,258,-1296,-492,7.36e+09,8.97
101,150323,234521,153333,68877,305,303,525,4.96e+09,8.13
101,150325,234645,151248,68194,75,407,-301,1.89e+10,8.10
101,150326,234091,152346,69086,-333,-1335,62,1.55e+10,9.38
101,150327,233633,150329,69595,-463,-88,6,1.02e+10,8.12
101,150328,234580,151761,69152,-415,-107,-1166,1.02e+10,9.38
101,150329,234174,151864,69183,-127,889,-374,1.46e+10,8.39
101,150330,233959,151795,69616,-281,-62,137,1.34e+10,9.35
101,150331,233320,150173,68855,-145,484,-1037,1.09e+09,6.07
101,150334,233957,151812,69452,-915,-1128,746,1.10e+10,10.41
101,150335,234429,152597,68469,-567,-92,52,9.03e+09,10.48
101,150336,233899,151548,70018,-744,-802,-293,2.72e+09,7.62
101,150337,234386,152088,68647,-732,-362,281,9.90e+09,10.00
101,150339,234085,152482,67413,-799,-205,-106,3.48e+09,7.67
101,150340,234164,151942,69218,-654,-864,426,1.19e+10,10.51
101,150341,234976,151566,68160,-881,159,219,6.58e+09,7.81
101,150343,234045,152212,69355,165,-245,373,1.08e+10,10.26
101,150344,234201,151147,68833,-967,-988,-711,9.40e+09,8.19
101,150345,233917,151900,69830,256,188,-37,5.68e+09,9.90
101,150346,234447,152950,69424,-826,-26,948,2.00e+09,4.25
101,150347,233722,150642,69123,-756,-376,-125,1.23e+09,7.42
101,150348,234137,151703,70048,490,-319,1010,6.41e+09,7.56
101,150349,234000,151033,69870,-483,-395,-556,1.59e+09,8.60
101,150350,233997,151321,68861,-292,-577,-406,9.76e+09,10.90
101,150352,234009,151496,69567,1148,-103,1065,1.64e+09,9.08
101,150354,233951,151926,69654,582,-487,1647,2.64e+09,6.24
101,150358,233941,152062,69443,651,94,-266,6.96e+09,9.65
101,150360,234044,152039,69711,-532,364,365,5.56e+09,8.76
101,150361,233703,151855,69751,-230,175,-2,5.31e+09,9.09
101,150362,234412,150954,68786,-16,-936,-712,2.82e+09,7.62
101,150363,234053,151322,68902,-39,-159,-485,6.40e+09,9.22
101,150364,233731,152063,69366,-572,477,1237,1.94e+09,8.72
101,150366,234639,151539,69974,-133,-61,-600,3.17e+09,7.21
101,150368,234013,151728,70056,733,-584,1125,1.03e+09,7.57
101,150369,234150,151699,68755,-233,390,503,4.10e+09,8.43
101,150371,233783,152096,69462,-585,373,-1573,2.60e+09,7.94
101,150374,234526,152097,68223,-400,-58,811,1.43e+09,7.81
101,150376,234217,150166,68499,-219,566,91,1.13e+09,7.10
101,150377,234178,151908,69257,-61,-552,-1365,3.92e+09,10.04
101,150378,234043,152788,69547,-270,-2,536,3.37e+09,9.32
101,150380,234153,152027,69146,12,-2552,-283,3.37e+09,6.32
101,150386,234296,151873,69418,433,-568,-1050,1.20e+09,9.00
101,150390,234569,152380,68619,-591,-88,384,2.83e+09,8.66
101,150391,233210,153155,69395,-213,350,-906,1.18e+09,7.77
101,150394,233888,152068,69719,-36,-380,885,2.98e+09,8.70
101,150395,234160,151577,70035,911,233,766,2.73e+09,7.53
101,150399,234611,152093,68458,-567,-73,223,2.12e+09,9.50
101,150403,234070,151689,69166,-109,-1741,-1175,1.48e+09,9.96
101,150406,233045,152051,68882,227,112,-160,1.01e+09,9.12
101,150409,233694,152373,68610,275,-346,473,1.65e+09,9.26
101,150419,233947,151893,70141,-372,-37,-997,1.32e+09,9.93
101,150433,234071,151671,69001,21,1442,722,1.47e+09,8.52
101,150447,234239,152889,67883,32,-92,2,1.32e+09,9.45
101,150449,234055,152088,69319,-109,-1545,333,2.80e+09,10.97
101,150452,233925,151674,69301,38,-1164,715,1.18e+09,9.70
101,150461,233442,152949,69046,71,407,-40,1.47e+09,7.59
101,150476,234016,151110,68914,-774,-813,-231,1.33e+09,9.42
101,150486,234039,151311,68881,-367,-1555,-821,1.96e+09,9.29
101,150489,233975,152016,69371,-380,-420,-140,1.64e+09,10.10
101,150492,233796,151458,68813,-352,-327,-331,1.09e+09,9.71
101,150496,234607,151965,69974,-652,490,-701,1.55e+09,9.47
101,150497,234029,151592,69762,145,952,-456,1.59e+09,9.70
101,150506,234085,152137,69600,-99,-6,-219,1.48e+09,10.16
101,150515,233989,151940,69613,-216,-384,843,1.25e+09,9.94
101,2394238,234195,152263,72109,-402,-470,-993,1.27e+09,6.18
102,264563,6694,5089,211414,335,162,-18,1.31e+12,11.42
102,264571,6502,5854,211851,285,55,-136,5.13e+10,10.73
102,264572,7143,5324,211384,612,275,-1049,4.17e+10,11.24
102,264574,7322,4810,210661,-100,-98,952,1.25e+10,4.46
102,264575,7500,5087,212549,51,110,-393,3.30e+10,10.00
102,264576,6640,5985,212121,248,-482,-338,2.55e+10,7.51
102,264577,6655,4579,211813,94,1104,498,1.83e+10,7.22
102,264578,6085,4984,211216,377,1137,286,2.44e+10,10.33
102,264580,5797,5694,212800,138,648,32,8.24e+09,6.12
102,264581,6635,4837,211400,-152,291,-683,2.98e+10,10.22
102,264583,7201,5028,211603,-71,132,-212,3.42e+10,10.63
102,264584,6134,4819,209957,322,183,-244,1.13e+10,7.26
102,264586,6460,4966,211068,327,522,286,2.69e+10,10.04
102,264587,6277,4686,211305,200,1,210,2.63e+10,10.86
102,264588,6750,4833,212189,1418,710,27,5.02e+09,5.94
102,264590,6918,5380,210696,-292,-626,-712,3.58e+09,6.01
102,264591,6654,4069,211809,-187,262,-351,1.12e+10,9.61
102,264592,6992,5086,211286,-621,220,-176,2.11e+10,11.46
102,264593,6289,5121,211214,1058,-199,323,1.74e+10,10.54
102,264594,6027,4140,211218,-548,717,-265,2.92e+09,7.73
102,264595,7231,5415,210715,189,-675,871,1.33e+09,6.14
102,264596,7166,5497,211579,1158,70,-853,8.77e+09,7.17
102,264597,7420,5580,211435,-928,-169,-12,1.78e+09,8.15
102,264599,6750,6229,212675,599,481,-532,2.51e+09,8.71
102,264600,5747,4550,210297,-302,591,-30,1.30e+09,6.22
102,264601,6887,4891,211330,-760,293,559,9.86e+09,9.31
102,264602,6519,5062,211262,-137,-835,-676,1.21e+10,7.86
102,264603,7314,5426,210940,367,-464,-307,5.71e+09,7.26
102,264605,5752,5166,209735,489,200,273,4.89e+09,9.24
